1.0,0.26
0.0,0.27
0.0,0.26
1.24,0.26
0.0,0.26
1.24,0.25
1.0,0.3
0.0,0.29
1.0,0.3
0.0,0.26
0.0,0.3
0.0,0.28
0.0,0.29
1.0,0.27
0.0,0.29
1.0,0.26
1.24,0.25
0.0,0.27
0.0,0.27
1.0,0.27
1.0,0.26
1.24,0.28
0.0,0.29
1.24,0.28
1.0,0.28
0.0,0.27
1.24,0.26
1.24,0.27
1.06,0.28
0.0,0.27
0.0,0.25
0.0,0.27
0.0,0.26
1.0,0.29
0.0,0.27
1.0,0.29
1.13,0.26
1.0,0.28
0.0,0.28
0.0,0.27
0.0,0.27
1.0,0.28
0.0,0.29
1.24,0.27
0.0,0.28
0.0,0.27
0.0,0.26
0.0,0.28
2.41,0.26
1.0,0.27
1.0,0.27
0.0,0.29
0.0,0.27
0.0,0.26
0.0,0.26
0.0,0.26
0.0,0.26
1.0,0.26
1.0,0.26
0.0,0.26
0.0,0.28
0.0,0.28
0.0,0.26
1.0,0.3
0.0,0.28
1.06,0.25
1.0,0.28
0.0,0.26
0.0,0.25
1.24,0.26
1.0,0.27
1.24,0.26
0.0,0.26
1.24,0.25
1.24,0.27
0.0,0.28
0.0,0.3
0.0,0.26
0.0,0.31
0.0,0.26
1.06,0.27
1.13,0.27
0.0,0.27
0.0,0.28
1.0,0.27
0.0,0.29
0.0,0.29
1.24,0.29
2.6,0.29
0.0,0.31
0.0,0.3
0.0,0.27
1.13,0.33
1.0,0.31
1.13,0.31
0.0,0.29
0.0,0.28
0.0,0.27
0.0,0.26
1.0,0.26
0.0,0.28
1.24,0.24
0.43,0.26
0.0,0.26
0.0,0.26
1.24,0.28
0.0,0.26
0.0,0.27
0.0,0.25
0.0,0.27
0.0,0.26
0.0,0.26
0.0,0.28
0.0,0.25
0.0,0.28
0.0,0.25
1.13,0.26
1.24,0.27
0.0,0.28
0.0,0.28
0.0,0.26
1.13,0.26
1.0,0.26
0.0,0.25
1.0,0.28
1.0,0.27
1.0,0.34
0.0,0.29
0.0,0.3
0.0,0.32
0.0,0.29
1.0,0.31
0.0,0.28
0.0,0.27
1.06,0.24
0.0,0.28
1.0,0.3
0.0,0.28
0.0,0.3
0.0,0.28
1.0,0.26
1.13,0.26
1.24,0.26
0.0,0.27
1.0,0.25
0.0,0.27
0.09,0.24
1.0,0.32
1.13,0.29
0.0,0.28
1.0,0.27
1.13,0.27
0.0,0.24
0.0,0.28
1.0,0.3
0.0,0.27
0.0,0.26
1.06,0.25
1.0,0.25
1.24,0.25
1.06,0.25
1.0,0.23
1.0,0.23
1.0,0.26
1.31,0.26
1.0,0.27
0.0,0.25
0.0,0.25
0.0,0.27
0.0,0.29
0.0,0.3
0.0,0.29
1.13,0.28
1.0,0.27
0.0,0.24
0.0,0.26
1.06,0.27
1.0,0.26
1.06,0.25
0.0,0.26
0.0,0.23
0.0,0.26
0.0,0.25
0.0,0.24
0.0,0.29
0.0,0.27
0.0,0.27
2.65,0.27
2.44,0.26
0.0,0.25
1.24,0.25
0.0,0.23
0.0,0.28
0.0,0.24
2.3,0.25
1.44,0.27
1.0,0.24
0.0,0.25
1.0,0.28
0.0,0.28
0.0,0.24
0.0,0.29
0.0,0.24
1.0,0.26
1.0,0.23
0.0,0.25
1.0,0.23
0.0,0.24
1.0,0.24
1.24,0.25
0.0,0.26
0.0,0.25
1.24,0.26
1.0,0.29
0.0,0.23
0.0,0.24
0.0,0.24
1.24,0.25
0.0,0.25
1.0,0.25
0.31,0.25
1.0,0.25
0.0,0.27
0.0,0.24
0.0,0.25
0.0,0.24
1.0,0.25
0.0,0.27
0.0,0.25
1.31,0.25
0.0,0.25
0.0,0.24
0.0,0.24
0.0,0.25
1.0,0.25
0.0,0.25
1.0,0.28
1.0,0.27
1.24,0.28
1.0,0.29
1.0,0.28
0.0,0.29
1.0,0.24
0.0,0.26
1.13,0.23
1.0,0.22
1.83,0.22
0.0,0.24
1.13,0.25
0.0,0.24
1.0,0.25
1.0,0.25
0.0,0.29
1.0,0.28
1.24,0.28
0.0,0.26
1.06,0.28
0.0,0.29
0.0,0.28
1.0,0.29
0.0,0.32
1.0,0.3
1.0,0.43
1.0,0.33
0.0,0.31
0.0,0.26
0.0,0.26
0.0,0.24
0.0,0.24
1.0,0.26
1.0,0.24
0.0,0.24
0.0,0.25
0.0,0.24
0.0,0.25
0.0,0.23
0.0,0.25
1.24,0.24
0.0,0.25
0.0,0.23
0.0,0.26
0.0,0.24
1.0,0.25
0.0,0.25
0.0,0.24
1.0,0.27
1.31,0.23
0.0,0.26
0.0,0.24
0.0,0.25
1.0,0.24
0.0,0.25
0.0,0.24
0.0,0.24
0.0,0.25
0.0,0.25
0.09,0.24
1.31,0.26
0.0,0.27
0.0,0.26
0.0,0.3
1.13,0.28
1.06,0.28
0.0,0.27
0.0,0.28
0.0,0.29
1.0,0.27
0.0,0.28
0.0,0.28
1.0,0.29
1.0,0.27
1.24,0.28
1.06,0.27
0.0,0.29
1.0,0.27
1.0,0.27
1.44,0.24
1.24,0.27
0.0,0.28
0.0,0.25
0.0,0.29
0.0,0.26
0.0,0.27
1.24,0.27
0.0,0.26
1.24,0.27
0.0,0.25
1.31,0.28
1.24,0.25
1.0,0.27
1.0,0.25
2.79,0.24
1.0,0.25
1.0,0.26
0.0,0.26
1.0,0.25
1.0,0.26
0.0,0.27
0.0,0.25
0.0,0.27
1.0,0.26
1.95,0.27
0.33,0.26
1.0,0.26
0.0,0.25
0.0,0.27
1.0,0.26
1.24,0.28
0.0,0.25
1.0,0.27
0.0,0.25
1.53,0.26
1.0,0.26
1.0,0.26
1.0,0.25
1.0,0.26
0.0,0.26
1.0,0.27
1.0,0.25
1.0,0.27
0.0,0.27
1.13,0.26
0.0,0.26
0.0,0.26
1.0,0.27
1.0,0.27
0.0,0.26
0.0,0.26
1.13,0.27
1.13,0.28
1.0,0.26
0.0,0.25
0.0,0.26
1.13,0.25
0.0,0.26
0.0,0.26
1.24,0.25
0.0,0.26
0.0,0.26
1.0,0.29
1.0,0.24
0.0,0.27
1.0,0.25
0.0,0.26
0.0,0.25
0.0,0.26
0.0,0.25
0.0,0.26
0.0,0.27
0.0,0.27
0.0,0.27
1.47,0.27
0.0,0.27
0.0,0.27
1.0,0.26
1.0,0.28
0.0,0.26
0.0,0.27
1.0,0.27
1.31,0.24
0.0,0.26
0.66,0.26
0.0,0.26
0.0,0.26
0.0,0.25
0.0,0.25
1.06,0.25
1.9,0.28
0.0,0.26
0.0,0.26
0.0,0.25
0.0,0.25
0.0,0.26
0.0,0.27
0.33,0.26
1.0,0.27
